Latitude,Longitude,MedInc,cluster
34.11,-117.54,3.9241,5
34.03,-118.29,1.2875,5
34.02,-118.26,2.2356,5
37.37,-121.84,3.8571,3
37.65,-122.08,3.6818,3
38.74,-121.27,2.6065,3
37.6,-122.38,3.3632,3
34.03,-118.29,1.0219,5
34.02,-118.46,5.2571,1
33.93,-117.99,3.6458,5
39.68,-121.6,2.3958,3
34.1,-117.89,2.9437,5
37.8,-122.44,3.2447,3
33.9,-117.95,6.8429,1
33.99,-118.47,2.0714,5
38.63,-121.4,1.8571,3
33.96,-118.28,1.7656,5
37.92,-122.35,1.9224,3
34.05,-118.34,2.7409,5
33.47,-117.63,6.3369,1
37.44,-120.76,2.7562,3
33.81,-118.0,3.7059,5
37.78,-122.26,3.3438,3
38.86,-120.92,3.2027,3
37.61,-120.94,3.8372,3
36.97,-121.98,3.7273,3
36.28,-119.2,1.6840000000000002,0
33.83,-117.92,2.5564,5
38.75,-120.86,2.5625,3
37.51,-120.84,2.7243,3
39.16,-121.58,2.1111,3
37.65,-120.94,3.0577,3
37.4,-122.11,4.6591,4
32.79,-117.13,3.6458,5
34.57,-118.09,4.5266,1
34.17,-118.94,5.5681,1
38.28,-122.03,4.4882,4
33.97,-117.9,5.4155,1
33.74,-116.97,2.2161,5
37.38,-122.09,6.2884,4
33.71,-117.88,3.5551,5
33.86,-118.08,5.8733,1
38.91,-119.92,5.0718,4
38.6,-121.35,5.0997,4
34.16,-118.08,4.5461,1
33.54,-117.68,7.617999999999999,1
33.94,-117.47,3.0687,5
39.5,-121.52,3.2833,3
35.76,-119.14,2.5625,0
34.17,-118.44,3.2763,5
38.68,-121.3,5.2817,4
37.33,-121.77,7.5443,4
37.78,-122.17,3.875,3
37.72,-122.08,6.187,4
34.07,-118.35,4.0179,1
39.02,-122.99,3.45,3
33.95,-118.08,3.0944,5
37.74,-122.39,10.2264,2
34.22,-118.51,4.185,1
36.36,-119.25,5.8673,1
36.76,-119.89,4.1719,0
33.85,-117.93,3.875,5
33.85,-118.26,5.292999999999999,1
33.89,-117.88,3.6946,5
33.84,-116.55,5.7613,1
36.98,-122.02,1.9063,3
37.38,-122.26,7.8633,4
39.26,-120.01,2.6023,3
33.87,-117.89,3.0893,5
37.37,-120.62,3.968,3
38.14,-122.23,2.3056,3
34.08,-117.89,3.1949,5
37.36,-120.58,2.2179,0
38.59,-121.5,1.725,3
33.83,-118.29,4.1378,1
33.93,-117.44,4.375,1
36.43,-121.33,2.625,0
39.95,-120.9,3.5417,3
32.78,-117.08,4.625,1
37.79,-122.23,2.1917,3
34.04,-117.65,2.5048,5
38.3,-122.45,3.5507,3
34.15,-118.45,4.5656,1
40.61,-121.67,2.1513,3
37.94,-122.09,6.1922,4
39.16,-121.62,3.809,3
36.96,-120.04,1.3713,0
38.3,-122.31,3.9,3
33.71,-117.82,2.885,5
38.69,-121.79,2.8864,3
34.43,-119.75,3.3776,0
32.81,-117.24,6.5881,1
32.61,-117.07,2.1441,5
33.8,-118.32,4.0536,1
38.55,-121.5,5.2362,4
32.76,-117.06,2.965,5
38.46,-122.72,2.9073,3
39.22,-121.09,2.6042,3
34.16,-118.15,2.2765,5
33.97,-118.24,2.5833,5
33.65,-117.93,3.5179,5
37.78,-122.51,4.7328,4
35.34,-119.01,3.0208,0
38.68,-121.29,3.5444,3
33.82,-117.52,5.1365,1
34.1,-118.1,2.6553,5
39.17,-123.54,2.2946,3
36.82,-119.85,5.5405,4
37.27,-121.88,5.6895,4
35.2,-120.66,5.9676,4
34.2,-118.85,6.7612,1
36.57,-119.67,2.1908,0
34.09,-118.36,1.7558,5
34.12,-117.87,3.8571,5
37.34,-122.38,7.7773,4
37.33,-121.84,4.1146,4
33.93,-118.2,2.6339,5
40.77,-124.17,2.2227,3
33.98,-118.04,2.3182,5
33.86,-118.39,4.8971,1
38.02,-122.25,5.7001,4
37.75,-122.43,4.875,4
34.19,-118.44,2.6709,5
38.24,-122.61,3.4896,3
40.86,-124.09,1.1742,3
37.64,-122.06,4.1652,4
33.8,-117.94,2.8,5
34.02,-118.46,2.6639,5
38.64,-121.33,2.4342,3
33.26,-117.05,3.7644,5
33.86,-118.19,3.7031,5
37.92,-122.32,3.2674,3
33.83,-118.01,4.9803,1
34.27,-118.52,5.5649,1
34.09,-118.29,2.3317,5
37.7,-122.09,2.9861,3
38.34,-121.99,4.2137,3
37.66,-122.45,4.7755,4
40.57,-122.42,4.1099,3
33.98,-118.32,2.2396,5
33.7,-117.98,7.8195,1
39.05,-122.92,2.5457,3
37.94,-122.33,3.1571,3
37.45,-121.06,3.4464,3
32.83,-117.19,4.0114,5
38.65,-121.46,3.2039,3
33.05,-116.86,3.6348,5
33.82,-116.54,1.5595,5
37.58,-122.38,8.4704,4
37.37,-122.1,8.1064,4
34.09,-117.41,3.6466,5
37.84,-122.26,3.9643,3
36.95,-120.04,1.3594,0
34.0,-118.28,1.2065,5
34.2,-119.17,2.3077,5
33.62,-117.87,15.0001,2
37.26,-121.85,7.4323,4
37.76,-122.38,1.4886,3
37.76,-122.4,4.4375,4
37.56,-122.03,4.8962,4
34.07,-118.1,2.5104,5
34.44,-119.83,2.1389,0
38.57,-121.39,8.4016,4
37.86,-122.16,8.1586,4
37.38,-122.14,10.4277,2
33.68,-117.97,7.3731,1
36.79,-119.79,2.256,0
37.72,-122.4,3.8625,3
37.67,-121.87,5.5,4
35.63,-120.72,3.3472,0
34.2,-118.48,2.4375,5
34.31,-119.1,2.6786,5
37.29,-121.74,5.6411,4
37.54,-122.27,6.035,4
39.48,-121.54,1.8047,3
37.67,-121.79,6.0797,4
35.35,-119.02,2.2407,0
33.81,-116.47,2.4497,5
37.66,-120.96,4.2823,4
32.8,-117.28,3.5486,5
36.71,-119.25,2.2202,0
33.99,-118.09,3.5757,5
34.06,-118.31,2.0547,5
38.68,-121.32,3.5893,3
37.75,-122.41,2.5809,3
38.26,-122.02,3.6335,3
34.02,-118.42,4.9676,1
37.72,-121.93,4.4697,4
37.75,-121.45,4.6173,4
33.83,-117.56,5.4788,1
33.73,-118.32,7.6886,1
37.78,-122.44,2.943,3
33.74,-117.89,2.9167,5
37.22,-121.96,8.492,4
33.78,-118.28,3.2011,5
38.16,-121.22,3.475,3
37.76,-122.19,1.9479,3
34.01,-117.09,4.0556,5
34.41,-119.71,3.6823,0
33.78,-118.19,2.8533,5
38.51,-121.53,3.1607,3
37.44,-122.19,9.3198,2
33.96,-117.43,3.8682,5
33.98,-118.15,2.2813,5
37.66,-121.01,4.5,4
34.08,-118.37,3.2149,5
37.3,-122.0,7.218,4
37.71,-121.91,5.7233,4
34.13,-117.27,3.0721,5
33.77,-117.97,2.9414,5
38.33,-122.7,3.0078,3
33.66,-117.99,4.6591,1
33.94,-118.24,2.0,5
33.82,-117.93,3.0179,5
38.56,-121.34,2.9896,3
34.1,-118.29,3.5172,5
34.52,-117.2,3.925,5
34.24,-119.04,5.9316,1
33.78,-117.84,4.25,1
38.54,-121.46,1.5292,3
33.55,-117.69,8.3275,2
41.73,-122.64,2.2206,3
34.13,-118.06,3.6341,5
33.96,-118.3,3.9722,5
33.77,-117.94,4.5052,1
38.92,-121.05,3.3021,3
33.93,-118.23,0.8478,5
33.76,-118.14,3.901,5
36.86,-120.45,2.3523,0
37.63,-121.03,3.0398,3
33.96,-118.25,1.6585,5
34.02,-118.39,3.5909,5
37.76,-122.42,3.5052,3
37.82,-122.25,5.0917,4
34.22,-119.18,3.9063,5
32.68,-117.09,2.2201,5
32.75,-117.1,1.4375,5
34.15,-118.35,9.042,2
33.93,-116.93,2.0549,5
32.75,-117.18,8.603,2
34.19,-118.13,4.7269,1
33.56,-116.72,2.355,5
32.59,-117.05,4.2679,1
33.93,-118.37,4.4861,1
33.99,-118.29,2.5547,5
38.65,-121.38,3.1858,3
37.8,-122.26,2.0096,3
33.95,-117.46,3.6979,5
33.65,-117.91,4.1029,1
40.93,-123.88,3.2891,3
37.26,-121.88,3.8047,3
34.43,-119.72,2.5139,0
38.51,-121.55,3.9,3
37.66,-122.46,5.3398,4
38.63,-121.44,1.6343,3
34.23,-118.26,4.5759,1
34.43,-119.68,3.5208,0
34.11,-118.06,2.7656,5
37.23,-122.0,9.0704,4
39.17,-120.15,2.9125,3
34.13,-118.08,3.5671,5
34.09,-118.42,15.0001,2
37.39,-122.0,5.7962,4
34.02,-118.33,2.1979,5
34.53,-117.25,4.1333,1
33.81,-118.2,3.4808,5
37.75,-122.19,1.3194,3
33.78,-117.87,4.7208,1
34.56,-118.08,4.5615,1
34.29,-118.44,3.1588,5
33.79,-118.25,2.7308,5
33.71,-117.95,3.4133,5
33.97,-118.46,10.0,2
32.7,-117.18,3.6759,5
37.73,-122.18,2.455,3
34.13,-118.6,9.1232,2
35.63,-117.76,3.9261,5
34.27,-119.3,1.6007,5
38.92,-122.59,2.1953,3
37.73,-122.14,4.6042,4
33.89,-118.22,2.7434,5
34.13,-117.29,1.5156,5
36.21,-119.34,0.8229,0
32.63,-117.13,8.7991,2
34.08,-117.96,3.1912,5
33.66,-117.69,6.9501,1
38.31,-122.67,3.7875,3
33.94,-116.97,3.0432,5
38.3,-122.3,2.7619,3
32.8,-117.05,3.7167,5
33.72,-117.8,4.821000000000001,1
37.85,-122.47,2.9145,3
32.8,-117.07,3.9828,5
33.93,-118.25,3.2917,5
36.78,-119.83,2.5223,0
34.3,-118.46,4.0337,1
32.82,-117.17,2.7401,5
34.03,-118.14,4.1375,1
33.89,-118.14,4.1708,1
34.11,-117.91,3.525,5
33.77,-118.03,3.0,5
37.86,-121.61,3.691,3
36.22,-119.35,1.4429,0
33.46,-116.99,2.83,5
33.62,-117.86,7.9367,1
38.34,-121.97,4.5568,4
34.03,-117.78,6.0191,1
33.21,-117.23,4.125,1
41.86,-123.26,2.7222,3
33.97,-118.09,4.1389,1
34.24,-118.24,7.585,1
37.36,-121.9,2.7333,3
37.82,-122.27,1.5045,3
33.88,-118.29,3.0739,5
37.8,-122.28,0.75,3
33.79,-118.2,2.0675,5
37.62,-122.54,4.4286,4
34.08,-118.31,2.2422,5
38.56,-121.46,2.9191,3
36.96,-119.95,2.6087,0
37.49,-120.82,3.5547,3
33.95,-118.19,2.7206,5
34.41,-117.51,3.7361,5
33.92,-118.39,5.25,1
37.43,-122.11,7.3023,4
34.24,-117.3,3.5625,5
34.03,-118.45,3.7813,5
33.88,-117.81,5.3339,1
33.94,-117.23,3.5851,5
33.91,-118.12,3.0,5
34.44,-118.55,6.3277,1
33.88,-118.2,3.2368,5
34.16,-118.46,4.4423,1
34.83,-114.6,2.1908,5
38.43,-121.39,5.4445,4
38.33,-122.32,5.0877,4
40.81,-124.23,3.3462,3
34.15,-117.68,6.7813,1
37.34,-121.94,3.1429,3
39.23,-121.09,2.7813,3
34.05,-118.22,1.9402,5
33.92,-118.3,3.0139,5
37.3,-121.95,3.7188,3
34.03,-117.74,3.4609,5
34.1,-118.4,15.0001,2
33.8,-118.13,4.4312,1
33.76,-117.98,4.4545,1
34.16,-118.1,5.3272,1
40.63,-122.23,2.3287,3
34.13,-117.23,1.645,5
33.18,-117.28,2.1205,5
33.82,-118.28,4.174,1
37.35,-121.87,3.2793,3
37.74,-122.27,3.6875,3
33.96,-117.39,3.2917,5
34.15,-117.26,3.5978,5
33.95,-118.02,4.1080000000000005,1
34.04,-118.37,4.0781,1
33.65,-117.83,4.1103,1
34.34,-119.22,2.9821,5
33.71,-118.29,3.1071,5
37.81,-122.3,1.8516,3
33.66,-117.84,3.7857,5
33.16,-117.34,2.25,5
34.05,-118.34,3.1944,5
37.33,-121.81,7.2982,4
37.44,-122.16,4.2972,4
33.72,-117.99,3.628,5
34.23,-118.24,6.01,1
37.29,-121.82,5.0225,4
34.91,-120.42,3.2135,0
32.69,-117.06,4.8875,1
33.64,-117.91,4.8098,1
34.11,-117.43,2.7757,5
34.08,-118.3,1.5685,5
35.06,-119.4,2.9187,0
33.83,-117.99,5.2657,1
32.75,-116.98,2.9886,5
38.59,-121.32,3.6817,3
34.23,-116.62,1.6136,5
34.13,-118.43,8.2954,2
37.39,-122.01,3.5586,3
32.79,-116.98,3.8667,5
38.51,-121.55,6.5253,4
33.18,-117.29,2.7644,5
38.59,-121.54,2.0368,3
34.27,-118.47,5.7410000000000005,1
37.72,-122.48,3.2321,3
33.77,-118.02,5.1507,1
34.12,-117.66,6.1195,1
38.55,-121.73,2.7917,3
37.95,-122.01,6.0901,4
37.33,-121.93,3.575,3
33.83,-118.27,4.35,1
37.72,-122.4,4.2672,4
32.67,-117.09,2.0972,5
33.79,-117.92,3.1726,5
37.69,-122.17,4.7609,4
33.97,-118.26,1.9556,5
37.84,-122.27,2.1806,3
37.66,-120.97,2.0227,3
33.83,-117.92,5.0275,1
37.62,-120.95,3.7041,3
35.5,-119.28,2.4044,0
36.75,-119.69,4.7463,0
35.67,-119.24,2.0025,0
33.77,-117.62,4.6369,1
34.12,-117.88,4.1836,1
32.73,-117.03,3.5861,5
33.92,-117.99,4.061,1
34.16,-118.03,6.6888,1
33.89,-118.14,4.9107,1
33.87,-118.17,3.765,5
37.93,-121.27,2.125,3
34.0,-118.07,2.63,5
38.34,-120.98,3.5508,3
33.68,-117.79,5.7858,1
38.79,-121.51,2.9324,3
36.95,-121.87,4.9219,4
37.83,-122.25,3.4722,3
33.97,-118.03,2.593,5
34.1,-118.35,3.358,5
33.92,-118.21,3.2976,5
33.93,-118.35,3.5139,5
33.87,-117.95,4.4784,1
34.41,-119.69,2.6103,0
34.18,-118.45,3.6019,5
34.14,-118.26,2.5388,5
34.08,-117.33,3.75,5
37.61,-121.02,1.7104,3
37.94,-122.33,2.8833,3
32.81,-116.94,2.136,5
33.82,-118.27,5.2287,1
34.22,-118.42,4.1857,1
38.12,-121.26,1.8575,3
36.92,-121.77,3.5,3
34.25,-118.5,6.155,1
32.8,-117.13,3.7237,5
32.69,-117.09,3.1833,5
33.95,-118.21,1.7778,5
33.44,-117.61,6.5954,1
37.38,-120.73,2.8698,3
34.02,-117.95,3.875,5
32.69,-117.18,5.1009,1
37.56,-122.29,5.0353,4
34.0,-117.97,3.8319,5
33.14,-117.21,2.8586,5
34.06,-117.16,1.8152,5
39.23,-121.2,5.2359,4
37.95,-122.36,1.5139,3
33.63,-117.68,3.929,5
36.97,-122.02,1.6642,3
34.19,-118.48,3.8833,5
37.79,-122.43,5.8543,4
37.33,-121.29,4.0,3
34.19,-118.34,2.875,5
38.43,-122.58,3.9375,3
37.3,-121.97,4.8542,4
33.97,-118.33,2.5363,5
37.37,-120.6,4.6667,4
34.19,-118.44,2.4583,5
34.14,-117.94,5.4110000000000005,1
33.85,-117.8,5.806,1
37.97,-121.28,1.65,3
34.35,-119.74,5.0,1
33.73,-117.74,4.1167,1
32.76,-116.99,4.625,1
37.76,-122.42,2.5701,3
33.89,-118.07,3.0777,5
33.98,-117.11,2.7344,5
37.97,-121.31,5.1915,4
34.05,-117.33,1.3977,5
36.98,-120.63,2.0595,0
37.4,-121.84,6.8677,4
35.34,-119.01,1.5625,0
39.13,-122.87,1.6369,3
34.72,-118.14,4.625,1
35.42,-119.05,2.325,0
40.5,-124.1,1.7574,3
34.0,-118.25,1.4792,5
38.43,-121.22,4.5368,4
36.8,-119.68,4.2066,0
38.51,-121.47,3.625,3
38.45,-122.74,4.0798,3
38.26,-121.99,6.0842,4
34.15,-118.16,6.6031,1
33.83,-118.36,5.1984,1
34.14,-118.15,2.3,5
37.95,-122.09,6.0265,4
32.79,-117.0,3.4773,5
37.98,-120.35,3.5714,3
34.06,-118.37,3.3438,5
34.08,-117.96,2.2679,5
35.39,-119.11,3.25,0
38.61,-121.45,0.9379,3
34.24,-118.44,3.725,5
34.04,-117.2,5.9915,1
34.89,-117.0,2.99,5
33.96,-118.41,4.1471,1
38.01,-121.93,5.3363,4
33.89,-118.3,3.0329,5
33.94,-118.03,4.3542,1
40.57,-122.34,2.0395,3
34.16,-118.33,3.4016,5
33.92,-118.41,5.2338,1
37.81,-122.12,7.6717,4
33.91,-118.32,4.2083,1
33.94,-118.04,4.625,1
35.37,-119.01,1.8801,0
36.35,-119.64,2.8125,0
37.38,-122.05,5.4351,4
34.09,-118.33,2.1403,5
38.28,-121.29,4.8073,4
32.68,-117.05,3.5664,5
38.41,-122.56,5.93,4
33.75,-117.87,1.7019,5
38.74,-120.83,2.2269,3
34.04,-118.3,1.7109,5
32.84,-116.9,2.7069,5
33.64,-117.64,6.1935,1
39.73,-121.85,0.9393,3
34.22,-118.4,3.6591,5
33.11,-117.31,4.1282,1
36.58,-119.9,2.4814,0
36.81,-119.79,3.069,0
37.99,-121.71,3.3558,3
32.83,-117.14,2.2284,5
33.89,-118.12,2.9293,5
37.96,-121.27,1.275,3
35.38,-119.11,2.9453,0
37.8,-122.42,4.4712,4
33.01,-117.07,5.1998,1
33.8,-118.35,5.9541,1
33.12,-117.07,2.4122,5
33.98,-118.33,1.8806,5
38.29,-122.77,3.2442,3
37.75,-122.17,1.9821,3
36.78,-119.84,1.3385,0
34.02,-117.94,3.871,5
33.94,-117.91,6.3433,1
33.92,-118.01,5.273,1
37.7,-121.44,6.0389,4
34.17,-118.33,2.4730000000000003,5
34.02,-118.31,1.6955,5
33.81,-118.36,4.7026,1
37.97,-122.04,2.5841,3
33.97,-118.35,3.8056,5
37.3,-121.75,2.5052,3
37.7,-120.92,1.6172,3
33.04,-117.01,7.7684,1
34.05,-118.78,6.83,1
34.01,-118.11,2.2042,5
37.77,-122.21,2.3309,3
33.98,-118.25,2.5637,5
36.69,-121.62,2.5986,3
34.03,-118.19,3.2639,5
37.75,-121.42,3.5242,3
37.81,-122.25,3.1691,3
34.2,-118.42,1.9549,5
34.13,-118.13,4.8304,1
37.89,-122.27,5.3989,4
34.07,-118.01,2.9334,5
34.44,-119.77,2.4717,0
32.96,-116.99,4.8854,1
33.81,-117.97,4.485,1
33.12,-117.08,1.875,5
33.54,-117.78,2.2969,5
33.8,-118.31,3.7167,5
37.68,-120.98,3.1848,3
34.07,-118.33,15.0001,2
34.42,-119.71,2.2097,0
37.71,-122.48,6.1278,4
38.9,-120.0,1.9727,3
33.89,-118.19,2.0357,5
39.09,-121.66,4.45,4
37.83,-122.26,2.5898,3
32.76,-117.12,2.1856,5
33.83,-117.86,5.3439,1
39.15,-123.21,2.55,3
32.72,-117.25,6.5319,1
35.34,-119.02,3.4286,0
34.97,-120.42,4.125,0
33.75,-117.86,2.9271,5
34.24,-118.61,6.0137,1
35.37,-118.93,2.6903,0
34.13,-117.25,3.0,5
37.66,-122.42,4.125,4
34.06,-118.27,1.5885,5
34.12,-118.06,4.5667,1
38.93,-119.96,2.83,3
37.46,-121.88,10.9722,2
34.2,-118.51,4.1806,1
32.8,-115.57,4.5714,1
32.74,-117.16,3.06,5
34.07,-118.15,3.2875,5
37.89,-122.28,4.125,3
33.87,-118.04,6.299,1
34.16,-118.06,4.8214,1
33.46,-117.65,6.0873,1
37.51,-122.26,2.7075,3
33.99,-118.3,2.5437,5
34.09,-118.03,2.8029,5
34.26,-118.74,5.4091,1
33.99,-117.95,6.8492,1
32.75,-117.28,2.2328,5
34.15,-117.83,8.0683,1
34.04,-117.64,2.4716,5
33.83,-118.17,4.8693,1
32.58,-117.11,2.5988,5
40.61,-123.41,1.7875,3
37.93,-122.35,2.3352,3
37.83,-122.27,1.0972,3
33.91,-118.1,2.6397,5
34.13,-118.23,2.975,5
38.71,-121.23,4.8542,4
37.81,-121.98,5.5921,4
33.99,-118.12,2.4219,5
34.15,-118.04,3.3621,5
34.08,-119.0,5.4346,1
36.61,-121.83,3.4531,3
37.64,-122.41,4.4464,4
34.19,-118.37,2.1,5
33.62,-117.91,4.4063,1
32.85,-116.93,3.1142,5
38.58,-121.48,2.01,3
34.16,-118.27,4.3438,1
38.49,-122.18,3.3393,3
39.12,-121.6,1.3348,3
37.24,-121.85,5.1228,4
33.95,-118.02,3.4886,5
37.81,-121.24,3.5595,3
34.12,-119.16,3.6167,5
37.35,-121.85,2.7562,3
37.96,-122.35,2.5461,3
32.75,-117.06,3.0208,5
32.76,-117.02,3.11,5
32.72,-117.14,1.6156,5
34.01,-118.18,2.6364,5
34.4,-119.88,2.2647,0
38.67,-121.34,3.0417,3
34.16,-118.51,5.4609,1
34.19,-118.39,3.0491,5
34.2,-118.62,5.0025,1
37.93,-120.13,1.675,0
34.27,-118.42,3.225,5
33.78,-117.95,3.9536,5
36.86,-120.51,2.4414,0
34.08,-118.34,5.5871,1
33.94,-118.36,2.3125,5
34.05,-118.34,2.2725,5
34.64,-120.45,3.0352,0
34.14,-118.16,7.4817,1
32.8,-117.2,3.8542,5
34.35,-119.73,4.375,1
32.71,-117.1,1.75,5
33.78,-117.89,2.8835,5
37.92,-122.32,5.0187,4
34.43,-119.88,3.75,0
32.74,-116.99,3.9844,5
33.49,-117.67,2.1935,5
36.28,-119.16,4.4,0
38.0,-122.31,4.3333,4
33.99,-118.36,4.1375,1
33.88,-118.23,3.0417,5
33.88,-118.32,4.3036,1
34.11,-118.01,4.2132,1
37.71,-122.48,5.1149,4
34.19,-118.31,3.7015,5
33.65,-117.98,4.2159,1
37.29,-121.93,3.9625,3
33.97,-118.16,1.9063,5
33.79,-116.48,2.6298,5
34.11,-117.38,3.1375,5
39.34,-122.05,2.875,3
34.01,-118.08,2.5969,5
32.97,-117.08,5.4584,1
34.07,-118.07,3.5156,5
34.9,-117.01,2.3077,5
33.22,-117.22,3.3882,5
34.0,-118.35,6.431,1
34.46,-117.12,2.6827,5
34.02,-118.28,0.4999,5
36.83,-119.76,4.5179,0
34.04,-118.12,4.0938,1
38.55,-121.39,1.9044,3
34.1,-117.65,2.7159,5
34.02,-118.48,2.5261,5
33.89,-118.41,5.0497,1
36.23,-118.74,2.6447,0
40.2,-122.19,3.5305,3
33.78,-118.17,1.9647,5
38.03,-121.65,3.4402,3
34.15,-118.09,2.2321,5
34.0,-118.47,4.2813,1
33.61,-117.12,4.3651,1
37.33,-121.98,5.121,4
32.8,-117.23,2.6403,5
35.41,-119.04,1.3587,0
34.06,-117.18,1.3021,5
38.6,-120.76,2.5865,3
34.25,-119.03,6.196000000000001,1
37.77,-122.19,3.5114,3
33.84,-118.01,4.5,1
33.9,-118.22,1.7262,5
33.36,-115.91,0.922,5
32.73,-117.1,2.2375,5
36.81,-119.73,2.7778,0
37.56,-121.09,2.6705,3
32.74,-117.12,3.2708,5
38.57,-121.47,1.9034,3
39.44,-123.79,3.5,3
33.86,-118.17,2.3804,5
32.65,-117.07,3.4701,5
34.01,-117.37,3.6415,5
37.76,-122.19,0.7683,3
37.9,-122.05,4.8088,4
37.97,-122.01,5.3794,4
38.6,-121.3,3.3926,3
38.0,-122.13,2.5481,3
37.67,-122.13,3.8676,3
36.2,-119.31,3.1453,0
39.44,-121.55,1.7727,3
33.78,-118.05,8.7015,2
37.54,-121.93,6.629,4
32.56,-117.05,1.9875,5
37.03,-122.03,5.6233,4
33.97,-118.25,1.1635,5
34.3,-118.54,8.2159,2
34.05,-117.74,2.1141,5
37.94,-121.3,1.3417,3
38.61,-121.37,3.7569,3
38.23,-120.34,3.75,3
36.32,-119.25,2.75,0
32.76,-117.1,2.9286,5
33.72,-117.9,3.6875,5
37.81,-121.21,5.0369,4
33.83,-118.04,4.6681,1
34.21,-117.12,4.5972,1
34.87,-120.41,5.062,1
38.66,-121.3,3.712,3
38.01,-121.8,2.7234,3
33.18,-117.24,5.0195,1
38.03,-121.3,4.0227,3
38.32,-122.32,5.0,4
33.84,-117.95,3.4028,5
33.9,-118.13,3.9038,5
34.43,-119.68,2.9896,0
38.53,-121.44,2.3272,3
37.75,-122.23,3.9632,3
38.54,-120.79,2.05,3
34.17,-118.3,2.6016,5
37.34,-122.01,6.3052,4
34.13,-117.31,1.9286,5
37.62,-121.01,1.8167,3
33.92,-118.04,3.4907,5
34.09,-118.27,4.1667,1
38.55,-121.75,4.7308,4
34.21,-118.86,4.1576,1
33.99,-118.04,3.6475,5
37.44,-121.9,6.6086,4
38.54,-123.02,3.2315,3
33.74,-117.88,2.5224,5
34.22,-118.24,4.1523,1
33.82,-118.28,5.3849,1
39.13,-122.09,2.331,3
37.96,-120.39,2.1094,3
38.49,-122.94,2.7072,3
36.83,-119.82,5.3241,4
33.65,-117.96,7.0151,1
37.44,-121.9,5.0821,4
36.95,-122.04,4.4567,4
37.57,-122.34,8.2598,4
34.64,-120.46,1.9444,0
34.93,-120.43,3.285,0
34.11,-117.23,2.5875,5
33.79,-117.85,3.6827,5
37.36,-121.96,4.2837,4
37.72,-122.46,3.2875,3
33.93,-117.44,4.6327,1
33.99,-117.96,5.2852,1
34.02,-118.21,1.3615,5
34.15,-117.23,4.6445,1
33.95,-118.04,5.2162,1
37.96,-122.53,3.9917,3
37.06,-121.96,6.3258,4
33.9,-117.87,6.8268,1
36.79,-119.69,4.0993,0
34.02,-117.31,5.2139,1
36.67,-121.61,2.5224,3
34.4,-119.05,2.6991,5
34.04,-118.45,3.6673,5
37.98,-122.03,3.4531,3
37.78,-122.21,2.3125,3
33.95,-118.3,1.5898,5
40.6,-122.37,2.4079,3
32.99,-117.23,15.0001,2
33.69,-117.96,6.091,1
37.37,-122.01,4.1847,4
32.62,-116.98,4.7068,1
34.06,-117.75,2.0156,5
33.89,-118.4,7.9611,1
34.25,-118.29,3.0795,5
32.61,-117.06,2.5625,5
34.65,-120.47,4.2875,0
33.86,-118.38,6.3021,1
37.98,-122.0,5.1118,4
37.94,-121.23,1.125,3
33.88,-118.18,3.1713,5
37.78,-122.43,2.105,3
34.07,-118.36,3.4265,5
33.94,-118.2,3.7361,5
34.03,-117.95,3.7578,5
38.83,-122.21,3.1534,3
33.88,-118.37,5.5335,1
38.11,-122.23,4.0,3
33.65,-117.6,6.2464,1
37.81,-122.3,1.1667,3
32.68,-117.05,3.9922,5
37.69,-122.49,4.7391,4
36.91,-121.76,1.9609,3
34.1,-117.92,4.375,1
37.78,-122.45,3.1576,3
35.34,-118.88,2.1111,0
38.41,-121.38,4.7557,4
32.81,-117.16,3.6806,5
33.96,-118.29,1.4868,5
34.09,-118.23,2.6923,5
34.08,-117.74,3.4398,5
38.11,-121.28,3.8825,3
34.05,-118.1,3.756,5
33.9,-118.25,2.4271,5
37.99,-122.06,1.8229,3
38.57,-121.5,2.1719,3
36.3,-119.33,4.9464,0
37.16,-122.12,5.1664,4
33.85,-118.13,4.6019,1
33.89,-118.0,5.0384,1
34.11,-118.38,7.1134,1
37.94,-121.94,6.2296,4
37.81,-122.29,0.4999,3
37.9,-122.29,4.4286,4
37.66,-122.1,4.6875,4
34.7,-120.43,3.87,0
38.01,-121.82,1.5988,3
35.48,-120.65,3.225,0
38.43,-121.83,2.2244,3
32.77,-117.0,2.8125,5
38.65,-120.97,4.0714,3
37.67,-120.98,3.65,3
39.11,-121.56,2.3011,3
33.62,-117.86,10.1989,2
33.77,-118.18,2.5726,5
34.26,-118.31,3.0583,5
37.54,-122.31,4.0726,3
37.64,-118.98,3.05,0
33.98,-118.29,1.0516,5
34.32,-119.39,4.8472,1
34.18,-118.55,5.0605,1
37.26,-122.04,7.8627,4
34.4,-119.85,2.1652,0
38.95,-121.19,4.5129,4
34.16,-118.32,4.3173,1
37.77,-122.44,3.2239,3
34.2,-118.57,3.1818,5
34.21,-118.58,4.0313,1
37.79,-122.44,5.3124,4
33.51,-117.67,4.0388,5
39.82,-121.63,2.6147,3
34.09,-118.25,2.6336,5
33.72,-117.86,3.5511,5
39.14,-121.62,1.6902,3
33.45,-117.65,5.49,1
35.16,-118.51,4.625,1
38.02,-122.09,3.8824,3
37.38,-121.79,5.3774,4
33.91,-118.27,2.625,5
37.8,-122.21,3.0812,3
34.1,-117.9,4.5655,1
34.26,-118.49,4.6591,1
37.74,-122.43,4.7437,4
